id,Label,complexity,ingredients,weekday_lunch,weekday_dinner,weekend_lunch,weekend_dinner,party,late_night,price,movie,drink_coca cola,drink_water,drink_other,drink_soda,parents,siblings,friends,teachers,strangers,hot_sauce
630823,Pizza,3.0,6.0,1,1,1,1,1,1,8.0,Transformer,1,0,0,0,0,1,1,0,0,1
632228,Pizza,2.0,5.5,1,1,1,1,1,1,2.5,Teenage Mutant Ninja Turtles ,1,0,0,0,0,1,1,0,0,4
504548,Pizza,2.0,4.0,1,0,1,0,1,1,5.0,Spider-Man 2,0,0,0,0,0,0,1,1,0,1
522477,Pizza,4.0,9.5,1,1,1,1,1,0,5.0,other,0,0,0,0,0,1,1,1,1,1
523461,Pizza,3.0,7.0,1,1,1,1,1,0,3.0,Spiderman,0,0,0,1,1,1,1,0,0,1
312640,Pizza,4.0,5.75,1,1,0,1,1,0,6.0,Anchorman,1,0,0,0,0,0,1,0,0,1
854745,Pizza,3.0,4.0,1,0,1,0,1,1,5.0,Friends,0,0,0,1,0,0,1,0,0,3
711854,Pizza,2.0,6.0,1,0,0,1,1,1,23.0,Zootopia,1,0,0,0,0,0,1,0,0,3
739254,Pizza,4.0,7.5,1,1,1,1,1,0,4.0,Home Alone,0,0,0,1,0,0,1,0,0,1
621555,Pizza,3.0,5.75,1,1,1,1,1,0,6.0,I don't watch movies.,0,0,0,0,0,0,1,0,0,4
602482,Pizza,3.0,4.5,0,0,1,1,1,0,5.0,other,0,0,0,1,0,0,1,1,0,1
630416,Pizza,3.0,6.0,1,1,1,1,1,1,6.0,other,0,1,0,0,1,1,1,1,1,4
505458,Pizza,3.0,3.0,1,1,1,1,1,0,15.0,None,0,0,0,1,0,0,1,0,0,1
296589,Pizza,3.0,4.0,1,1,1,1,1,0,2.5,Terminator,0,1,0,0,0,0,1,0,0,2
604826,Pizza,3.0,6.0,1,0,1,0,1,1,6.0,I think about about the movie Home Alone.,0,0,0,0,0,0,1,0,0,1
387820,Pizza,4.0,5.5,0,0,1,0,0,0,6.0,Men in Black,1,0,0,0,0,0,0,1,0,2
603612,Pizza,4.0,7.0,0,1,1,1,1,0,15.0,Teenage Mutant Ninja Turtles,0,1,0,0,1,0,0,0,1,1
712252,Pizza,4.0,13.0,1,1,1,1,1,0,4.0,Cloudy with a Chance of Meatballs,1,0,0,0,0,1,1,0,0,1
742226,Pizza,4.0,3.0,1,0,1,0,1,0,7.5,Teenage Mutant Ninja Turtles,0,0,0,1,0,1,1,0,0,1
712771,Pizza,3.0,4.0,1,1,1,1,0,0,20.0,Green Book,0,0,1,0,1,0,0,0,0,1
746466,Pizza,3.0,4.0,1,1,1,1,1,1,24.0,The DaVinci Code,0,0,0,0,0,1,1,0,0,2
601737,Pizza,4.0,5.0,0,0,1,0,1,1,5.0,action movie like mission impossible,1,0,0,0,0,0,1,0,0,2
631902,Pizza,2.0,3.0,1,1,0,1,1,0,4.0,Spider-man,0,0,0,1,1,0,1,1,0,2
312320,Pizza,5.0,5.75,1,1,1,1,1,1,2.5,other,1,0,0,0,1,1,1,1,0,3
519986,Pizza,3.0,7.0,1,1,1,1,1,1,4.0,"Crazy, Stupid, Love",1,0,0,0,0,0,1,0,1,2
626771,Pizza,2.0,11.0,1,1,1,1,1,1,3.5,other,0,0,0,1,1,1,1,1,0,3
407257,Pizza,3.0,6.0,1,1,1,1,1,1,3.0,Teenage Mutant Ninja Turtles,1,0,0,0,1,1,1,1,1,2
626883,Pizza,2.0,4.0,1,1,1,1,1,1,6.0,The Hunger Games,0,1,0,0,0,0,1,0,0,1
727339,Pizza,3.0,5.0,1,0,1,1,1,0,6.0,Cloudy with a Chance of Meatballs,0,0,0,1,0,0,1,0,1,1
631448,Pizza,4.0,4.5,0,1,1,1,1,0,6.25,Ratatouille,0,0,0,0,1,1,1,1,0,4
634885,Pizza,3.0,5.0,1,0,1,0,1,0,4.0,Luca,0,1,0,0,0,0,1,0,0,1
619932,Pizza,2.0,7.0,1,1,1,1,1,1,5.0,Any movie set in New York,0,0,0,1,0,0,0,1,1,2
601986,Pizza,3.0,8.0,1,1,1,1,1,0,3.45,Home Alone,0,0,0,0,0,0,1,0,0,2
631141,Pizza,4.0,5.75,1,0,0,1,1,1,4.0,Home Alone,1,0,0,0,0,0,1,0,1,1
631069,Pizza,4.0,12.5,1,1,1,1,1,1,6.0,Home Alone,0,0,0,0,0,0,1,0,0,3
634508,Pizza,4.0,7.0,1,1,0,1,1,1,3.0,Grown ups,1,0,0,0,0,1,1,0,0,2
206744,Pizza,2.0,6.5,0,0,0,1,1,0,5.0,Spider-Man 2,1,0,0,0,1,1,1,0,0,1
498213,Pizza,3.0,5.0,0,0,0,0,1,1,2.1,other,0,0,0,1,0,0,1,0,0,2
627496,Pizza,3.0,8.0,0,0,1,1,1,0,4.25,Home Alone,1,0,0,0,1,1,1,0,0,2
629659,Pizza,1.0,8.0,1,1,1,1,1,1,12.0,Toy Story,0,0,0,0,0,0,1,0,1,4
630190,Pizza,2.0,5.0,1,0,1,0,1,1,5.0,other,0,0,0,0,1,0,1,0,0,1
401586,Pizza,3.0,10.0,1,0,0,0,1,1,3.5,Home Alone,1,0,0,0,0,0,1,0,0,3
629263,Pizza,3.0,8.0,1,1,1,1,1,1,3.0,Teenage mutant ninja turtles,1,0,0,0,1,1,1,0,0,2
631678,Pizza,2.0,5.0,1,0,0,1,1,1,5.0,Transformers,1,0,0,0,0,0,1,0,0,1
411681,Pizza,2.0,3.5,1,1,1,1,1,1,6.0,Spiderman (with Tobey Maguire),0,0,0,1,0,0,1,0,0,1
518733,Pizza,2.0,5.5,1,1,1,1,1,1,5.0,spiderman 2,1,0,0,0,1,1,1,0,0,4
630378,Pizza,3.0,8.5,1,0,1,1,1,1,5.0,Home Alone 2: Lost in New York,1,0,0,0,0,0,1,0,0,3
631142,Pizza,3.0,5.0,0,1,1,0,1,1,5.0,Spider-Man,0,0,0,0,0,0,1,1,0,2
519976,Pizza,3.0,5.75,1,1,1,1,1,1,5.0,other,0,1,0,0,1,1,1,1,0,1
604991,Pizza,3.0,9.0,1,1,1,1,1,1,5.0,Toy Story,0,0,0,0,1,0,0,1,1,2
522483,Pizza,4.0,5.75,0,0,0,1,1,0,10.0,No movie,0,1,0,0,0,0,1,0,0,1
629723,Pizza,2.0,4.0,0,1,0,1,1,1,8.0,Wayne's World,1,0,0,0,0,0,1,0,0,1
387522,Pizza,5.0,7.0,1,1,1,1,1,1,15.0,Teenage Mutant Ninja Turtles,1,0,0,0,0,0,1,0,1,2
613484,Pizza,5.0,8.0,1,0,1,0,0,0,3.0,Avengers: end game,1,0,0,0,0,0,1,0,0,4
388729,Pizza,5.0,11.0,1,1,1,1,1,1,20.0,other,0,0,0,0,0,0,1,0,0,1
494373,Pizza,1.0,5.5,0,0,0,1,1,0,17.5,spaghetti with a chance of meatballs,1,0,0,0,0,0,1,0,1,1
630977,Pizza,4.0,6.0,0,0,0,0,1,0,12.5,No movie,0,0,0,1,0,0,1,0,0,1
621982,Pizza,3.0,5.0,1,0,0,0,0,0,10.0,man in black,1,0,0,0,0,0,1,0,0,3
605537,Pizza,3.0,6.0,1,0,1,0,1,0,8.0,Ratatouille,1,0,0,0,0,0,1,0,0,1
607073,Pizza,3.0,3.5,0,1,0,1,0,0,3.5,sci-fic type,0,0,0,1,0,0,1,0,0,2
624443,Pizza,2.0,5.0,1,1,1,1,1,1,3.0,Teenage Mutant Ninja Turtles,0,0,0,1,1,0,0,0,0,1
718089,Pizza,3.0,6.0,0,0,0,1,1,1,5.0,Toy Story ,1,0,0,0,0,0,1,1,0,2
622727,Pizza,3.0,3.0,1,1,1,1,1,0,3.0,Home Alone,0,1,0,0,1,1,1,1,1,2
609617,Pizza,4.0,4.0,1,1,1,1,1,1,3.0,Breaking Bad,1,0,0,0,1,1,1,1,0,3
526064,Pizza,3.0,8.0,1,1,1,1,1,0,2.5,Teenage Mutant Ninja Turtles,0,0,0,1,0,0,1,1,0,2
609179,Pizza,3.0,6.0,1,1,1,1,1,1,5.0,Teenage mutant ninja turtles,1,0,0,0,1,1,1,0,0,3
627638,Pizza,2.0,6.5,1,0,1,0,1,0,4.0,Teenage Mutant Ninja Turtles.,0,0,1,0,1,1,0,0,0,1
411117,Pizza,2.0,4.0,0,1,0,1,1,1,6.0,Do The Right Thing,0,0,0,0,1,1,0,0,0,1
634430,Pizza,3.0,4.0,0,1,1,1,1,0,3.0,Deadpool,1,0,0,0,0,0,0,0,1,1
631711,Pizza,3.0,5.75,1,0,1,0,1,1,10.0,Ratatouille,1,0,0,0,1,1,1,1,1,4
606010,Pizza,3.0,5.75,1,1,1,1,1,1,6.0,other,0,0,0,0,1,1,1,1,1,2
631436,Pizza,2.0,5.75,1,1,1,1,1,0,6.0,other,1,0,0,0,1,1,1,0,0,1
633712,Pizza,3.0,4.0,1,1,1,1,1,0,15.0,Spider-Man 2,0,1,0,0,1,1,1,0,0,1
609556,Pizza,3.0,7.0,1,0,0,1,1,1,5.0,Ratatouille,1,0,0,0,0,0,1,1,0,4
520090,Pizza,3.0,4.0,1,1,1,1,1,1,5.0,Space Jam,0,0,0,0,0,0,1,0,1,2
602234,Pizza,2.0,4.5,1,1,1,1,1,0,10.0,other,0,0,1,0,0,1,1,0,0,2
741592,Pizza,3.0,12.0,1,1,1,1,1,1,2.99,Home Alone,0,0,0,1,0,1,1,0,0,1
628547,Pizza,3.0,9.0,0,1,0,1,1,1,5.0,Ratatouille,1,0,0,0,0,0,1,1,0,2
501513,Pizza,4.0,4.0,1,1,1,1,1,1,15.0,Friends,0,0,0,0,0,0,1,0,0,3
630929,Pizza,3.0,6.0,0,0,0,1,1,0,2.0,spiderman,0,0,0,1,0,1,1,0,0,1
617379,Pizza,3.0,10.0,1,1,1,1,1,0,5.0,The spongebob movie (2004),0,0,0,0,0,0,0,1,0,3
617310,Pizza,2.0,7.0,1,1,1,1,1,1,3.99,Italian Jon,0,0,0,0,0,1,1,0,0,1
495424,Pizza,3.0,5.0,1,0,0,0,1,0,5.0,Ratatouille,0,0,0,0,0,0,1,0,0,1
622787,Pizza,3.0,5.0,1,0,1,0,1,0,4.0,spiderman 2,0,0,0,0,0,0,1,1,0,1
631716,Pizza,4.0,10.0,1,1,0,0,1,1,12.5,Spider Man 2,1,0,0,0,0,0,1,1,1,2
741658,Pizza,3.0,5.75,1,1,0,0,0,0,5.0,Ratatouille,0,0,0,1,0,0,1,0,0,1
620745,Pizza,4.0,17.5,1,1,1,1,1,1,12.5,Diary of a Wimpy Kid,0,0,0,1,1,1,1,1,0,1
611932,Pizza,3.0,10.0,1,0,0,0,1,1,8.0,Home Alone,0,0,0,1,0,0,1,0,1,1
635602,Pizza,2.0,5.75,1,1,1,1,1,1,19.0,other,0,0,0,1,1,1,1,0,0,4
619892,Pizza,3.0,10.0,1,1,0,1,1,1,16.0,Teenage Mutant Ninja Turtles,1,0,0,0,1,1,1,0,0,3
529289,Pizza,3.0,8.0,1,1,1,1,1,1,10.0,Step Brothers,1,0,0,0,1,1,1,0,0,2
630738,Pizza,3.0,9.0,1,1,1,1,1,1,5.0,rush hour,0,0,0,1,1,1,1,0,0,1
524766,Pizza,5.0,10.0,1,0,1,0,1,1,15.0,Idk,0,0,0,1,1,1,1,0,0,1
522148,Pizza,2.0,6.5,1,1,0,0,1,0,4.0,home alone,1,0,0,0,0,0,1,0,0,1
601547,Pizza,2.0,3.0,0,0,0,0,1,1,15.0,horror movie,1,0,0,0,1,0,1,0,1,1
631046,Pizza,3.0,12.5,0,0,0,1,1,1,10.0,The Godfather,1,0,0,0,1,1,1,0,0,1
66222,Pizza,3.0,8.0,0,0,0,0,1,1,13.0,Garfield,1,0,0,0,0,0,1,0,0,3
603182,Pizza,2.0,10.0,1,0,0,1,1,0,20.0,Ninja Turtles,0,0,0,1,1,1,1,1,0,1
632117,Pizza,3.0,3.5,1,1,1,1,1,1,6.5,Ratatouille.,0,0,0,1,1,1,1,0,1,1
630209,Pizza,4.0,5.0,1,1,1,1,1,1,20.0,SpongeBob,1,0,0,0,0,0,1,0,0,2
413395,Pizza,3.0,7.0,1,1,1,1,1,0,25.0,Marvel Movies,1,0,0,0,0,0,1,0,0,3
386750,Pizza,2.0,8.0,1,1,1,1,0,0,13.0,None,0,1,0,0,1,0,0,0,0,2
617178,Pizza,3.0,5.75,1,1,1,1,1,0,5.0,The Princess Diaries,0,0,0,0,1,0,0,0,0,1
630128,Pizza,1.0,3.0,1,1,1,1,1,1,4.0,Little Italy,0,0,0,0,0,0,1,1,0,1
628736,Pizza,3.0,11.5,1,1,1,0,1,0,6.0,other,0,1,0,0,1,1,1,1,0,4
747734,Shawarma,4.0,10.0,1,1,1,1,0,0,16.0,Deadpool vs Wolverine,0,0,0,0,1,1,0,0,0,4
517064,Shawarma,3.0,9.0,1,1,1,0,0,0,14.5,I don't think of any movie.,0,0,0,0,0,0,1,0,0,1
387330,Shawarma,5.0,5.0,1,0,1,0,0,0,10.0,The Dictator,0,0,0,1,0,0,0,0,1,1
746750,Shawarma,4.0,6.0,1,1,1,1,0,0,10.0,I actually can not think of anything,0,0,1,0,1,1,0,0,0,3
629285,Shawarma,4.0,8.0,0,1,0,0,0,0,8.0,MIB,0,0,0,0,0,0,0,0,1,3
743488,Shawarma,4.0,5.0,1,0,1,0,0,0,9.0,The Avengers,0,0,0,1,0,0,1,0,0,1
523710,Shawarma,3.0,7.5,1,1,1,1,0,0,10.0,Aladdin,1,0,0,0,1,1,0,0,0,2
635179,Shawarma,4.0,7.0,1,1,1,1,0,0,8.0,Gladiator,0,0,1,0,0,1,0,0,0,4
313562,Shawarma,3.0,6.0,1,1,1,1,0,1,10.0,fast and furious ,0,0,0,0,0,1,1,0,0,3
712670,Shawarma,4.0,7.5,0,1,1,0,0,0,8.5,Aladdin,0,0,0,0,1,1,0,0,0,3
635627,Shawarma,2.0,5.0,1,1,1,1,0,0,13.0,Avengers,1,0,0,0,0,1,1,0,0,3
524485,Shawarma,5.0,4.0,1,1,1,1,0,0,22.0,The Avengers,1,0,0,0,0,0,1,0,0,3
632320,Shawarma,4.0,7.0,0,1,0,0,0,1,8.0,None,0,0,1,0,0,1,1,0,1,3
633520,Shawarma,4.0,10.0,1,0,1,0,1,1,17.5,Aladdin,0,0,0,0,1,0,1,0,0,3
606905,Shawarma,4.0,9.0,1,1,0,0,0,1,11.99,borat,0,0,0,1,0,0,1,0,1,4
393424,Shawarma,2.0,7.0,1,1,1,1,0,0,10.0,Avengers,1,0,0,0,0,1,1,0,0,3
618333,Shawarma,4.0,7.0,1,0,0,0,0,1,8.0,Oppenheimer,1,0,0,0,0,0,1,0,0,3
628558,Shawarma,2.0,8.0,1,0,0,0,0,0,12.0,other,0,0,0,0,0,0,0,0,1,1
613776,Shawarma,3.0,8.0,1,1,1,1,0,1,12.0,The Avengers,1,0,0,0,1,0,0,0,0,2
317214,Shawarma,5.0,3.5,1,1,1,1,0,1,16.0,other,0,0,0,0,0,1,1,0,0,3
628093,Shawarma,4.0,6.0,0,0,0,0,0,1,12.0,Deadpool 2.,0,0,0,0,0,0,1,0,0,1
411781,Shawarma,4.0,4.0,1,1,1,1,0,1,12.0,The Avengers,1,0,0,0,1,1,1,0,0,1
525567,Shawarma,3.0,7.0,0,0,1,1,0,1,12.0,The Kite Runner,0,1,0,0,0,0,1,0,0,4
634455,Shawarma,4.0,5.5,0,1,0,1,0,1,10.0,I dont think of a movie.,0,0,0,0,0,0,1,0,0,4
498848,Shawarma,2.0,15.0,1,0,1,0,0,0,10.0,Avengers,0,0,0,1,1,1,1,0,0,3
638838,Shawarma,4.0,10.0,1,0,1,0,0,0,12.5,The Barbie Movie,1,0,0,0,0,1,0,0,0,3
411253,Shawarma,2.0,7.0,1,1,1,1,0,1,5.0,avengers,0,0,0,1,0,0,1,0,0,1
410165,Shawarma,5.0,8.0,1,0,1,0,0,0,15.0,avengers,0,0,1,0,0,0,1,0,0,3
608554,Shawarma,4.0,4.0,1,1,0,1,0,0,15.0,Avengers,0,0,0,0,1,1,0,0,0,4
602394,Shawarma,2.0,7.0,1,1,1,1,0,0,15.0,Deadpool 2,0,0,0,1,0,0,1,0,0,2
743623,Shawarma,4.0,6.0,1,1,1,1,1,0,15.0,Ratatouille,1,0,0,0,0,0,1,0,0,4
87783,Shawarma,2.0,5.0,1,1,1,1,1,1,10.0,The Avengers. ,0,0,0,0,1,1,1,0,1,1
632431,Shawarma,2.0,7.0,1,1,1,1,0,0,9.99,Avenegers,0,0,0,1,1,1,0,0,1,4
744091,Shawarma,3.0,1.0,1,1,1,1,1,1,7.5,The Avengers,0,1,0,0,0,0,0,1,0,1
519570,Shawarma,4.0,13.0,1,1,1,1,0,1,15.0,Breaking bad,0,0,0,1,1,0,1,0,0,2
744484,Shawarma,3.0,10.0,1,1,1,1,0,0,12.0,The Avengers,0,1,0,0,0,1,1,0,0,4
508149,Shawarma,4.0,10.0,0,1,0,1,0,0,11.0,The Avengers,0,1,0,0,1,0,0,0,0,4
524992,Shawarma,4.0,4.0,1,0,1,0,0,0,12.0,The Dictator,1,0,0,0,0,0,1,0,1,3
413570,Shawarma,4.0,8.0,1,0,1,0,1,1,9.0,Avengers,0,0,0,1,0,1,1,0,0,2
306207,Shawarma,3.0,10.0,1,1,1,1,0,0,12.0,Pursuit of Happyness,0,1,0,0,1,1,1,0,1,3
634468,Shawarma,2.0,5.0,1,1,1,1,0,0,15.0,The Avengers,0,0,0,0,0,0,1,0,1,2
522205,Shawarma,4.0,5.0,1,0,0,0,0,0,12.0,The Avengers ,0,0,0,1,0,0,1,1,0,3
5978,Shawarma,3.0,7.0,1,0,1,0,0,1,10.0,Nothing,0,0,0,1,0,0,1,0,1,3
742611,Shawarma,3.0,7.0,1,1,1,1,0,0,9.0,Probably some middle eat movies.,0,0,0,0,0,1,1,0,1,3
631198,Shawarma,2.0,9.0,1,1,1,1,0,0,10.0,The Avengers,0,1,0,0,0,0,1,0,1,4
606150,Shawarma,3.0,7.0,1,0,1,0,0,0,12.0,Deadpool & Wolverine.,0,0,0,0,0,0,1,0,0,2
313577,Shawarma,4.0,5.0,1,1,1,1,0,0,13.0,Avengers,1,0,0,0,0,0,1,0,0,3
629700,Shawarma,3.0,5.0,1,1,1,1,1,0,13.0,The Dictator,0,0,0,0,0,0,1,0,0,1
630928,Shawarma,4.0,9.0,1,0,1,0,0,0,11.0,Drishyam,0,0,1,0,0,0,0,0,1,1
607286,Shawarma,2.0,12.5,1,0,0,0,0,1,10.0,The Avengers,1,0,0,0,0,0,1,0,0,4
607609,Shawarma,3.0,8.0,1,1,1,0,0,0,7.0,Mission Impossible,0,0,1,0,0,1,0,0,0,4
522890,Shawarma,5.0,7.0,1,1,1,1,0,0,10.0,The Avengers. Action movies.,0,0,0,1,1,1,0,0,0,4
630227,Shawarma,4.0,10.0,1,0,0,0,0,1,12.0,Us,1,0,0,0,1,1,0,0,0,3
603607,Shawarma,4.0,7.0,1,1,1,1,0,0,8.0,The Avengers,1,0,0,0,0,0,1,0,0,2
617029,Shawarma,4.0,10.0,1,1,1,1,0,0,10.0,Borat,0,0,1,0,1,1,0,0,0,3
617462,Shawarma,3.0,6.0,1,1,0,0,0,1,10.0,Avengers 1 ,1,0,0,0,0,1,1,0,0,3
633001,Shawarma,3.0,13.0,1,1,1,0,0,0,8.0,The Avengers,0,0,1,0,0,0,1,0,1,1
634690,Shawarma,3.0,10.0,1,1,1,1,1,1,11.0,Avengers,1,0,0,0,0,0,1,0,0,3
630198,Shawarma,3.0,7.0,1,0,0,0,0,0,10.0,avengers,0,0,1,0,1,0,1,0,1,2
520507,Shawarma,3.0,8.0,1,0,1,0,0,0,6.0,None,0,1,0,0,0,0,0,0,1,2
635065,Shawarma,3.0,9.0,1,1,1,1,0,0,9.0,Aladdin,0,0,0,1,0,0,1,0,0,3
613209,Shawarma,2.0,4.0,1,1,0,0,0,0,9.0,The Avengers 2012,0,0,0,0,0,0,1,0,0,4
605452,Shawarma,4.0,12.0,0,1,0,1,0,0,20.0,The Avengers,0,0,0,0,0,0,1,0,1,3
24137,Shawarma,2.0,5.0,1,1,0,0,0,0,15.0,middle east movie,0,0,1,0,0,0,1,0,1,2
518809,Shawarma,4.0,6.0,1,1,1,1,0,1,10.0,none,1,0,0,0,1,1,0,0,0,4
634646,Shawarma,4.0,5.0,1,0,1,0,0,0,7.0,The Avengers,0,1,0,0,0,0,1,0,1,3
508156,Shawarma,2.0,7.0,1,1,1,0,0,0,15.0,Avengers,0,0,0,0,1,0,1,0,1,3
632909,Shawarma,3.0,6.0,1,0,1,0,1,0,13.0,Avengers,1,0,0,0,0,1,1,0,0,3
414734,Shawarma,4.0,5.0,1,0,0,0,0,0,15.0,no movie,1,0,0,0,0,0,1,0,1,3
630250,Shawarma,3.0,7.0,0,0,0,0,1,1,14.0,deadpool & wolverine,0,0,0,1,0,0,1,0,1,3
411810,Shawarma,5.0,10.0,1,1,1,1,0,0,7.0,None specifically,0,0,1,0,1,1,1,0,0,3
214145,Shawarma,2.0,5.0,0,1,0,0,0,0,10.0,shrek2,0,0,1,0,0,0,1,0,0,4
628986,Shawarma,2.0,4.0,0,0,0,0,1,1,16.98,Ninja Turtle,0,0,0,0,0,0,0,1,0,4
211158,Shawarma,3.0,10.0,1,1,1,1,0,0,12.0,None,0,0,0,1,0,0,1,0,0,3
507382,Shawarma,3.0,4.0,1,0,1,0,0,0,7.0,The Avengers,0,1,0,0,0,0,0,0,1,4
522877,Shawarma,4.0,6.0,1,1,1,1,0,1,12.5,Shrek,0,1,0,0,1,1,1,0,0,3
635024,Shawarma,2.0,3.0,1,1,1,1,0,1,9.0,The Avengers,0,0,0,0,1,1,0,0,0,3
602845,Shawarma,2.0,7.5,1,0,0,0,0,0,10.0,I think of the movie named Avengers.,0,0,0,0,0,0,1,0,1,3
519822,Shawarma,3.0,5.0,1,1,1,1,0,0,12.0,Nosferatu,0,0,0,0,0,0,1,0,1,4
600849,Shawarma,3.0,10.0,1,0,1,0,0,0,7.0,The Avengers,0,1,0,0,0,1,0,0,1,2
605148,Shawarma,4.0,5.0,1,1,1,1,1,1,13.0,The Avengers,0,0,0,0,0,0,1,0,0,3
631600,Shawarma,5.0,10.0,1,1,1,1,1,1,10.0,other,0,0,0,1,1,1,1,0,0,1
716142,Shawarma,4.0,8.0,0,1,0,1,0,0,5.0,Avengers,0,0,0,1,1,0,0,0,0,3
525853,Shawarma,5.0,4.5,1,0,1,0,1,0,17.5,Alien,0,0,1,0,0,0,0,0,1,1
835124,Shawarma,3.0,7.0,0,1,0,1,0,1,9.0,The Avengers,0,0,0,1,1,0,0,0,0,3
634764,Shawarma,2.0,10.0,1,1,1,1,1,1,10.0,The Avengers,0,0,1,0,0,1,1,0,0,4
630117,Shawarma,2.0,4.0,1,0,1,0,0,0,14.0,None,0,0,0,1,0,0,0,0,1,1
631531,Shawarma,2.0,4.5,1,1,0,0,1,0,10.0,Avengers age of ultron,1,0,0,0,1,1,0,0,0,2
714062,Shawarma,3.0,8.0,1,0,1,0,0,0,10.0,None,0,0,1,0,0,0,1,0,0,2
629156,Shawarma,3.0,10.0,1,1,1,1,0,1,10.0,The Avengers,0,0,0,0,0,0,1,0,0,3
498563,Shawarma,3.0,13.0,1,0,1,0,0,0,12.0,Avenger,0,0,1,0,0,0,0,0,1,1
625319,Shawarma,3.0,7.0,1,1,1,1,0,0,9.5,The Dictator,0,0,1,0,1,1,1,0,0,2
723931,Shawarma,3.0,10.0,1,0,1,0,0,0,15.0,indiana jones,1,0,0,0,0,0,1,0,0,2
526497,Shawarma,3.0,10.0,1,1,1,0,0,1,15.0,The Avengers ,0,0,0,0,1,1,1,0,0,4
630999,Shawarma,2.0,6.0,1,1,0,0,0,1,15.0,None,0,1,0,0,0,0,0,0,1,2
97339,Shawarma,3.0,10.0,1,0,0,0,0,0,10.0,The Avengers,1,0,0,0,0,0,1,0,0,3
631909,Shawarma,3.0,6.0,1,0,1,0,1,0,12.0,The Avengers,0,0,0,0,0,1,1,0,0,3
625349,Shawarma,4.0,5.0,1,1,1,1,0,0,15.0,madagascar,0,1,0,0,0,0,1,0,1,3
632299,Shawarma,4.0,5.0,1,1,1,1,0,0,12.0,The avengers,0,1,0,0,0,1,0,0,0,3
616634,Shawarma,3.0,7.0,1,1,1,1,0,0,8.0,The Avengers,0,0,1,0,0,0,1,0,1,3
616836,Shawarma,3.0,2.0,1,1,1,1,1,0,12.0,Aladdin,1,0,0,0,0,0,1,0,0,3
609116,Shawarma,3.0,4.0,1,1,1,1,0,0,8.0,The Avengers,0,0,0,1,1,1,0,0,0,3
626789,Shawarma,3.0,7.0,1,0,1,0,0,0,11.0,None,1,0,0,0,0,0,1,0,0,3
504599,Shawarma,3.0,7.5,1,0,0,0,0,0,10.0,The Avengers,0,0,1,0,0,0,1,0,0,3
632684,Shawarma,3.0,7.0,1,1,1,1,0,0,12.0,Avengers,1,0,0,0,1,1,1,0,0,3
522967,Shawarma,4.0,8.0,1,1,1,1,0,1,15.0,avengers,1,0,0,0,0,1,1,0,0,4
632893,Shawarma,4.0,5.0,1,0,0,0,0,0,10.0,Angry Birds,0,0,0,1,0,0,0,0,1,4
632156,Shawarma,4.0,7.0,1,0,0,0,0,1,12.0,other,1,0,0,0,0,1,0,0,0,1
603582,Shawarma,4.0,15.0,1,1,1,1,0,1,10.0,The Road to Fallujah,1,0,0,0,0,1,1,0,0,4
626754,Shawarma,4.0,6.0,1,1,1,1,1,0,12.0,The Avengers,0,1,0,0,1,0,1,0,0,2
298481,Shawarma,3.0,12.5,0,1,0,1,0,0,10.0,Kingdom of Heaven,1,0,0,0,0,0,0,0,1,3
631583,Shawarma,4.0,7.0,1,0,1,0,0,1,12.0,Lawrence of Arabia,1,0,0,0,0,0,1,0,1,3
718026,Shawarma,3.0,4.0,1,0,1,0,0,0,8.0,the dictator,1,0,0,0,0,0,1,0,0,1
616713,Shawarma,2.0,12.0,1,1,1,1,1,1,8.0,I don't,1,0,0,0,1,0,1,0,0,3
602533,Shawarma,3.0,4.0,1,1,1,1,1,1,14.0,The Avengers,0,0,0,0,1,0,1,0,1,4
522345,Shawarma,3.0,7.5,1,1,1,1,0,0,10.0,Avengers,0,0,1,0,1,1,1,0,0,2
629758,Shawarma,3.0,4.0,1,0,1,0,1,0,10.0,time of happiness ,1,0,0,0,0,0,1,0,1,2
631496,Shawarma,4.0,5.0,1,0,1,0,1,0,10.0,The Avengers,1,0,0,0,0,0,0,0,1,3
491374,Shawarma,1.0,6.0,1,0,1,0,0,0,10.5,None,0,0,0,0,0,0,0,0,1,2
632051,Shawarma,2.0,8.0,1,1,1,1,0,0,10.0,The Dictator,0,1,0,0,0,0,1,0,1,3
409930,Shawarma,3.0,7.5,1,1,1,1,0,0,15.0,probably something with a middle eastern setting,0,1,0,0,0,0,0,0,1,1
632975,Shawarma,4.0,9.5,0,1,1,0,0,0,12.0,Barbie,0,1,0,0,1,0,0,0,1,4
407221,Shawarma,4.0,7.0,1,1,0,0,0,0,10.0,Avengers,1,0,0,0,1,1,1,0,0,4
204508,Shawarma,2.0,10.0,1,0,1,0,0,1,10.0,avengers,1,0,0,0,0,0,1,0,0,4
618700,Shawarma,4.0,5.0,1,1,1,1,0,0,10.0,The Avengers (2012),0,0,0,1,0,0,1,0,0,3
627792,Shawarma,3.0,7.0,1,0,1,0,1,0,8.0,The Avengers.,0,0,0,0,1,0,0,0,0,3
712054,Shawarma,3.0,5.0,1,0,0,0,0,0,16.0,Green Book,0,0,1,0,1,0,0,0,0,2
631881,Shawarma,4.0,12.5,1,0,1,0,0,0,10.0,other,0,0,1,0,0,1,1,0,0,3
716188,Shawarma,2.0,7.0,1,1,1,1,0,0,11.0,Middle Eastern Movies,0,0,0,0,0,0,1,0,1,2
